"","f0101","f0102","f04","f05","f06","f07","f0801","f0802","f0803","f0804","f0805","f0806","f0807","f0808","f0809","f0810","f0811","f0812","f0813","f0814","f0815","f0816","f0817","f0818","f0819","f0820","f0821","f0822","f0823","f0824","f0825","f0826","f0827","f0828","f0901","f0902","f0903","f1001","f1002","f1003","f1004","f11","f12","f14","f15","f1603","f1801","f180201","f180202","Mig","f22","f0201new","f0202new","f0203new","f03new","f1601","f1602","f20"
"2643","2","1","11","6","6","1","3","1","1","1","1","1","2","2","1","3","2","3","2","4","1","2","4","4","1","1","1","1","1","3","2","2","1","2","1","1","1","0","0","1","0","2","2","2","2","2","2","2","2","1","4","0","4","2","0",6,2,52
"2644","2","1","5","4","1","4","1","3","3","3","3","2","2","2","4","2","2","4","4",NA,"3","4","4","4","4","2","2","2","2","2","1",NA,"2","2","1","1","1","1","1","1","0","2","1","2","5","2","1","1","1","2","4","0","5","3","0",2,0,53
"2645",NA,NA,"11","5","3","5","2","2","3","4","2","1","4","2","3","3","2","2","2","4","1","3","4","4","3","2","2","2","1","3","3","3","2","3","1","1","1","1","1","1","0","1","1","2","2","2","1","1","1","2","3","0","5","1","0",2,0,52
"2646",NA,NA,"6","6","5","5","2","1","1","1","1","1","4","1","1","4","1","4","1","4","1",NA,"1","1","1","3","2","1","2","1","1","1","3","1","1","0","0","1","1","1","0","2","2","2","2","2","2","2","2","1","1","0","3","5","1",2,0,50
"2647","2","1","9","5","3","5","2","2","1","3","3","1","4","2","3","2","4","3","2",NA,NA,"4","4","4","3","2","3","1","1","3","1","1","1","1","1","1","1","1","1","0","0","2","2","2","2","2","1","1","1","2","1","0","4","5","1",2,0,51
"2648",NA,NA,"6","6","1","1","3","2","2",NA,"3","1","3","2","2","3","1","4","2","4","1","3","4","4","2","2","2","3","1","3","3","3","3","2","1","1","1","1","1","0","0","2","1","2","2","2","1","1","1","2","3","0","3","2","0",2,0,53
"2649",NA,NA,"11","1","8","1","2","3","2","3","2","2","3","2","2","3","3","3","2","3","3","3","3","3","3","2","2","2","2","2","2","2",NA,"2","1","1","1","1","1","1","0","2","1","2","2","2","1","1","1","2","1","0","4","1","0",3,0,53
"2650","2","1","11","1","8","1","4","4","2","3","2","1","4","4","4","3","1","4","3","4","3","3","4","4","2","1","1","4","1","3","3","2",NA,"2","1","1","1","1","1","1","0","2","2","2","2","2","1","1","2","1","3","0","5","1","0",2,0,54
"2651","2","1","5","2","8","2","3","2","2","2","2","2","3","3","3","2","1","3","3","3","2","2","1","3","1","1","1","1","1","3","3","3","2","3","1","1","1","1","1","1","0","2","2","2","2","2","1","1","1","2","3","0","5","2","0",3,0,51
"2652",NA,NA,"11","5","5","4","1","3","1","3","1","1","3","3","3","3","1","4","2","4","1","4","4","4","3","1","2","1","1","2","2","1","2","1","1","1","1","1","1","0","0","2","2","2","5","2","1","1","1","2","3","0","5","1","0",4,0,50
"2653","2","1","1","1","3","6","1","3","2","3","2","2","3","2","2","2","2","2","2","3","3","2","4","3","3","2","2","2","2","2","3","3","3","3","1","0","1","1","0","1","0","2","1","2","6","2","1","2","1","1","3","0","4","3","0",3,0,50
"2654","2","1","1","1","10","1","3","2","2","2","2","2","3","2","4","3","2","3","2","3","1",NA,"4","4","4","2","2","2","2","3","2","3","2","3","1","1","1","1","1","1","0","1","2","2","3","2","1","1","1","2","3","0","5","2","0",3,0,51
"2655","2","1",NA,"5","1","5","4","2","2","3","2","1","3","2","3","4","1","4","1","2","4","4","4","4","4","1","2","1","1","3","2","1","1","4","1","1","1","1","1","1","0","2","1","2","5","2","2","2","2","1","4","0","5","1","0",2,0,53
"2656","2","1",NA,"4","3","5","2","3","3","4","4","1","3","4","3","4","2","2","2","3","1","2","4","4","4","3","2","2","2","2","2","2","1","2","1","1","1","1","1","0","0","2","2","2","5","2","1","1","1","2","2","0","5","1","0",6,0,54
"2657","2","1","11","4","6","4","4","4","4","3","3","3","3","3","4","4","3","3","1","2","3",NA,"3","3","4","3","3","3","1","1","1","1","1","1","1","1","1","0","1","0","0","2","2","2","4","2","1","1","1","2","1","0","5","5","1",5,0,50
"2658","2","3","11","5","1","5","2","2","2","2","2","1","2","3","3","2","2","3","2","4","2","4","4","4","4","2","2","2","1","3","2","1","2","2","1","1","1","1","0","1","0","2","1","2","6","2","1","1","1","2","4","0","5","1","0",2,0,53
"2659","2","1","11","5","1","5","1","3","2","2","1","1","2","2","3","4","1","3","1","4","3","4","4","4","1","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","0","2","2","2","4","2","1","1","1","2","5","0","5","1","0",2,0,53
"2660","2","1","9","6","10","5","2","4","1","1","1","1","4","1","1","2","1","4","1","4","1","2","1","4","2","1","1","1","1","2","1","1","2","1","1","0","0","1","0","0","0","2","2","2","4","2","1","1","1","2","1","0","2","5","1",2,0,54
"2661","2","1","1","4",NA,"4","2","3","2","2","1","1","3","1","2","4","1","4","1","4","2","4","4","4","4","1","1","2","1","2","1","1","2","1","1","1","1","1","1","1","0","2","2","2","4","2","1","1","1","2","3","0","5","1","0",4,0,51
"2662","1","1","7","3",NA,"4","2","3","2","4","2","2","4","2","4","3","2","4","1","2","3","4","3","3","2","2","3","2","2","3","2","2","2","2","1","1","0","1","1","0","0","2","2","2","5","2","1","1","1","2","1","0","5","1","0",2,0,53
"2663",NA,NA,"11","5","10","6","3","1","2","3","2","1","4","3","3","2","1","2","1","4","3","4","4","4","4","3","2","1","2","3","3","1","2","1","1","1","1","1","1","1","0","1","1","2","3","2","1","2","2","1","2","0","4","3","0",2,0,52
"2664","2","1","5","3","10","4","3","4","2","3","1","1","3","3","3","2","3","2","2","3","2","3","4","4","4","3","2","2","1","3","2","2","2","2","1","1","1","0","1","1","0","2","1","3","2",NA,"1","1","1","2","1","1","3","2","0",1,NA,50
"2665","2","3","1","4",NA,"4","2","2","4","4","1","1","4","4","4","1","4","1","1","1","1","4","1","4","4","4","4","3","3","2","2","2","2","4","1","0","0","1","0","0","0","1","2","3","2",NA,"1","1","1","2","2","1","5","3","0",1,NA,51
"2666","2","1","12","5","3","5","3","2","4","4","4","1","4","3","2","2","4","2","1","3","4","2","4","4","4","2","3","2","2","3","1","1","1","2","1","1","0","0","1","0","0","2","1","3","4",NA,"1","1","1","2","2","1","3","5","0",1,NA,52
"2667","2","1","1","4","6","5","3","3","2","3","2","1","3","4","3","3","4","1","1","3","3","4","4","4","3","2","2","2","2","3","3","2","2","3","1","1","1","1","1","1","0","2","2","3","2",NA,"1","1","1","2","3","1","5","2","0",1,NA,54
"2668","2","1","12","3","6","3","2","4","2","4","4","1","2","2","3","2","3","2","2","4","2","3","4","4","3","3","4","2","3","1","1","2","2","2","1","1","1","1","1","0","0","2","1","3","3",NA,"1","1","1","2","1","1","4","4","0",1,NA,52
"2669","2","1","1","3","3","3","2","3","3","4","1","1","3","3","3","3","1","1","1","1","4","4","4","4","3","2","3","2","3","3","2","2","1","2","1","1","1","1","1","1","0","2","2","3","5",NA,"1","2","1","1","3","1","5","2","0",1,NA,53
"2670","2","3","5","3","1","3","3","3","2","4","3","1","3","1","4","1","2","1","1","3","4","3","4","4","4","4","2","1","2","2","2","1","1","1","1","0","0","1","1","0","0","1","1","3","4",NA,"1","1","1","2","2","1","1","5","1",1,NA,51
"2671","2","1","9","4","3","4","2","3","2","3","2","2","3","2",NA,"2","2","3","2","3",NA,NA,"3","3","3","2","2","2","2","3","2",NA,NA,NA,"1","1","1","1","1","1","0","2","2","3","5",NA,"1","1","1","2","3","1","3","5","1",1,NA,50
"2672","2","1","5","4","1","4","2","3","2","3","2","1","4","3","3","3","1","3","2","3","3","3","4","4","3","1","1","2","2","3","3","2","2","2","1","1","1","0","0","1","0","2","2","3","2",NA,"1","1","1","2","1","0","4","2","0",1,NA,53
"2673","2","88","1","6","1","6",NA,"2","3","4","3","1","3","1",NA,"4","2","1","1","4","1",NA,"4","4","3","1","1","2","2",NA,"2","1","1","2","1","1","1","1","0","1","0","2","2","3","2",NA,"1","1","1","2","1","0","1","3","0",1,NA,53
"2674",NA,NA,"11","1","6","1",NA,"3","1","1","1","2",NA,"2","1","3","1","3","2","4","1","4","4","4","2","1","1","1","1","4","2","2","2","1","1","1","1","0","0","0","1","2","2","3","2",NA,"1","1","1","2","2","0","5","1","0",1,NA,54
"2675",NA,NA,"12","5","8","5","2","2","3","3","3","3","3","2","2","4","2","2","2","3","4","4","4","4","3","2","2","3","3","2","2","3",NA,"2","1","1","0","0","0","0","1","2","2","3","4",NA,"1","1","2","1","1","0","3","4","0",1,NA,53
"2676","2","1","12","4","1","3","2","3","2","3","1","1","3","4","2","3","2","2","2","4","1","1","4","4","3","3","2","2","3","2","1","2",NA,"1","1","1","1","1","1","1","0","2","2","3","2",NA,"1","1","1","2","1","0","1","1","0",1,NA,52
"2677",NA,NA,"11","1","1","1","3","2","2",NA,"2","2","1","3",NA,"2","2","4","2","4","2","4","4","4",NA,"2","2","2","2","3","3","2","2","4","1","1","1","0","1","0","0","2","2","3","2",NA,"1","1","1","2","1","0","4","1","0",1,NA,52
"2678",NA,NA,"6","6","10","5",NA,NA,NA,NA,"3","1",NA,"1",NA,"1","1",NA,"1","4","1","3","4","4","4","4","1","1","1","1",NA,"1","1","1","1","0","0","0","1","1","0","2","2","3","2",NA,"1","1","1","2","1","0","4","2","0",1,NA,53
"2679",NA,NA,"12","1","10","1","2","4","2","3","1","1","2","3","3","3","3","3","3","4","1","2","4","3","3","2","2","3","1","3","2","2","2","2","1","1","1","1","1","1","0","2","1","3","2",NA,"1","1","1","2","1","0","3","1","0",1,NA,50
"2680",NA,NA,"11","1","10","1","3","3","2","4","3","1","4","1","2","3","1","2","2","4","1","4","4","4","1","1","1","3","1","3","2","2","4","2","1","0","0","0","1","1","0","2","2","3","2",NA,"1","1","1","2","2","0","5","1","0",1,NA,52
"2681",NA,NA,"11","1","1","1","3","3","3",NA,"3","2",NA,"2","3","3","2","3","2","4","1","4","4","4",NA,"3","3","2","2","3","3","2","1","3","1","1","1","1","1","1","0","2","1","3","2",NA,"1","1","1","2","3","0","4","1","0",1,NA,52
"2682",NA,NA,"11","1","10","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","0","0","1","0","0","0","2","2","3","2",NA,"1","1","1","2","1","0","5","1","0",1,NA,53
"2683","2","1","11","5","6","5","2","4","1","2","3","1","3","1","1","3","1","3","1","4","2","3","4","4","3","1","3","1","1",NA,"1",NA,"2","3","1","1","1","1","1","1","0","2","2","3","2",NA,"1","1","1","2","3","0","5","1","0",1,NA,54
"2684","2","1",NA,"5","1","5","3","2","1","3","2","1","3","4","2","4","1","4","2","4","1","2","4","4","4","2","2","1","1","1","1","1","2","1","1","1","1","0","1","1","0","2","2","3","2",NA,"1","1","1","2","1","0","5","1","0",1,NA,52
"2685","2","2","11","3","5","3","4","4","4","4","4","4","4","4","4","4","3","1","1","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","1","1","1","1","1","1","0","1","2","3","3",NA,"1","1","1","2","1","0","5","1","0",1,NA,50
"2686","2","1","11","4","6","4","3","4","3","2","3","4","3","2","3","4","3","2","3","4","3","2","3","4","3","2","3","4","3","2","3","4","3","2","0","0","1","1","1","1","0","2","1","3","2","1","1","1","1","2","4","1","5","2","0",2,0,54
"2687","2","1","9","2","10","5","1","3","2","2","3","1","3","1","4","2","2","4","1","2",NA,"4","4","4","3","1","4","2","4","4","2","1","1","1","1","1","1","1","1","1","0","2","2","3","2","1","1","1","2","1","3","1","1","5","1",2,0,51
"2688","1","1","5","4","1","4","3",NA,"4","3","3","2","4","4","3","2","2","4","2","2","3","3","1","4","4","3","4","2","3","2","2","4","2","1","0","1","0","1","0","0","0","2","2","3","2","1","1","1","1","2","1","1","2","2","0",3,0,52
"2689","2","1","1","4","3","4","2","2","1","1","1",NA,NA,"1","1","3","1","3","3","4","1","1","4","1","1","1","1","1","1","3","1","1","1","1","0","1","0","1","1","1","0","2","2","3","3","1","1","1","1","2","5","0","5","4","1",3,0,53
"2690","2","3","1","4","5","3","2","4","2","3","1","2","4","4","4","2","2","3","1","2","4","4","4","4","4","2","2","2","2","2","2","3","2","2","1","1","1","1","1","1","0","1","1","3","2","2","1","1","1","2","3","1","5","3","0",3,0,54
"2691","2","1","11","4","3","4","2","3","2","3","2","2","3","3","3","2","2","2","2","3",NA,"3","3","3","3","2","2","2","3","3","2",NA,"2",NA,"1","1","1","1","1","1","0","2","1","3","4","2","1","1","1","2","2","1","5","2","0",2,0,54
"2692","2","1","5","3","1","3","4","3","3","4","4","4","4","2","3","2","1","3","1","4","3","4","4","4","2","1","3","2","1","4","3","2","4","2","1","1","0","1","1","0","0","2","1","3","4","2","1","1","1","2","4","1","5","1","0",2,0,54
"2693","2","1","11","5","9","5","2","3","2","4","2","1","3","3","3","2","4","2","1","3","2","4","4","4","3","2","3","2","2","3","2","2","2","1","1","1","0","1","1","1","0","2","2","3","3","2","1","1","1","2","3","1","5","1","0",3,0,53
"2694","2","1","5","4","6","4","3","4","3","4","4","1","4","3","4","1","2","1","1","3","3","2","2","3","4","4","3","3","2","2","1","1","2","3","1","1","1","1","1","0","0","1","1","3","2","2","1","2","2","1","3","1","5","3","1",2,0,50
"2695","2","3","10","3","10","3","2","3","1","4","2","2","3","3","2","2","2","3","1","4","3","4","4","4","4","4","4","2","1","2","1","1","1","1","1","1","1","1","1","1","0","1","1","3","2","2","1","1","1","2","4","1","5","3","0",2,0,51
"2696","1","1","7","5","10","5","3","4","3","4","2","2","4","4","4","2","1","2","1","2","4","4","4","4","2","2","2","2","1","4","1","2","2","1","1","1","1","1","1","1","0","2","2","3","2","2","1","1","1","2","2","1","5","1","0",4,0,54
"2697","1","1","2","4","8","3","4","3","2","3","3","1","3","4","2","3","1","1","1","4","4","4","4","4","3","2","3","3","2","2","2","1","2","1","1","1","1","1","1","1","0","2","2","3","2","2","1","1","1","2","2","1","5","4","0",2,0,52
"2698","2","1","5","3",NA,"3","3","3","3","3","3","1","4","4","2","3","2","1","1","3","3","3","4","4","4","2","2","2","2","3","3","2","2","2","1","1","1","1","1","1","0","2","2","3","4","2","1","1","1","2","3","1","4","2","0",2,0,52
"2699","2","1","1","4","5","3","2","4","2","3","2","1","4","3","4","3","2","2","1",NA,"3","3","4","4","4","4","2","2","3","2","1","2","2","2","1","1","0","1","1","1","0","2","1","3","2","2","1","1","1","2","1","1","1","3","0",2,0,54
"2700","2","1","11","4","3","4","3","2","3","4","2","1","3","3","4","2","3","4","1",NA,"3","3","4","4","3","3","2","3","3","3","1","2","1","1","1","1","1","0","1","1","0","2","2","3","4","2","1","1","1","2","3","1","5","1","0",2,0,51
"2701","1","1","7","4","11","5","2","4","2","4","2","2","4","2","2","3","2","2","2","2","4","4","4","4","4","2","2","4","2","4","4","2","2","3","1","0","0","1","1","1","0","1","2","3","3","2","1","1","1","2","1","1","5","2","0",2,0,54
"2702","2","1","2","4",NA,"4","1","4","2","4","2","1","4","4","2","2","4","2","2","3","1","4","3","3","4","2","2","2","2","4","2","4","4","4","1","1","1","1","1","1","0","2","2","3","3","2","1","1","1","2","1","1","5","1","0",3,0,53
"2703","2","1","1","4","8","4","4","4","4","4","4","2","4","2","2","4","2","2","1","2","4","4","4","4","2","2","2","2","2","4","4","2","2","2","1","0","0","1","0","0","0","2","2","3","4","2","1","1","1","2","3","1","5","2","0",3,0,50
"2704","2","1","5","3","1","3","3","3","2","2","2","1","2","3","3","2","2","2","2","3","2","3","4","2","2","3","2","2","2","3","2","2","2","2","1","1","1","0","1","1","0","2","1","3","4","2","1","1","1","2","2","1","5","1","0",2,0,53
"2705","2","3","4","2","3","4","1","3","1","3","2","1","2","4","4","1","1","1","1","1","3","4","1","4","4","2","1","1","3","4","3","3","3","3","0","1","1","1","1","0","0","1","2","3","2","2","1","1","1","2","4","1","4","5","0",5,1,51
"2706","2","1","1","4","3","4","1","3","2","3","3","1","3","3","2","3","1","1","1","4","2","4","4","4","4","1","1","1","1","2","1","1","4","1","1","0","0","1","0","0","0","2","2","3","2","2","1","1","1","2","2","1","5","2","0",2,0,52
"2707","1","1","5","3","7","3","2","3","2","2","1","2","2","2","2","2","1","2","2","3","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","1","1","3","2","2","1","1","1","2","3","1","5","2","0",4,1,50
"2708","2","1","5","4","9","4","2","3","2","4","4","2","4","3","3","2","3","1","2",NA,NA,"3","4","4","4","3","3","3","3","3","2",NA,"2",NA,"1","1","1","1","1","1","0","2","2","3","4","2","1","1","1","2","4","1","4","1","0",2,0,51
"2709","2","1","5","4","10","5","2","4","4","2","2","2","4","4","2","3","2","2","2","4","4","4","4","4","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","0","1","1","3","5","2","1","1","1","2","4","1","5","1","0",2,0,53
"2710","2","1","5","4","3","3","3","3","3","3","2","2","2","4","2","3","4","3","2","2","3","3","4","4","3","2","2","3","2","3","3","2","2","3","1","1","1","0","1","1","0","2","2","3","6","2","2","2","2","1","3","1","5","3","0",2,0,53
"2711","2","1","11","4","7","3","2","1","1","1","1","1","2","4","1","2","1","4","2","2","4","4","4","4","2","1","1","1","1","2","2","1","2","1","1","1","1","1","1","0","0","2","2","3","5","2","1","1","1","2","3","1","5","1","0",4,1,50
"2712","1","3","7","3",NA,"3","3","3","2","3","2","2","4","4","2","2","2","2","2","4","2","3","1","4","4","2","4","3","1","2","2","1","2","1","1","1","1","0","0","1","0","2","2","3","3","2","1","1","1","2","3","1","5","1","0",3,0,51
"2713","2","1","5","3","1","3","2","4","3","4","4","1","4","4","4","1","2","1","1","1","4","4","4","4","4","2","3","2","2","2","1","2","1","1","1","1","1","1","1","1","0","1","2","3","5","2","1","1","1","2","3","1","5","3","0",2,1,51
"2714","2","3","11","4","1","4","4",NA,"1","3","3","3","2","2","3","2","1","4","2","3","2","4","4","4","3","2","3","3","1","3","3","2","2","2","1","1","0","1","1","0","0","2","1","3","3","2","1","1","1","2","3","1","5","1","0",3,0,53
"2715","2","2","5","3","3","4","2","2","2","3","2","1","4","2","3","2","4","2","3","2","3","3","4","4","4","4","3","3","2","2","2","2","1","1","0","1","0","1","1","1","0","2","2","3","5","2","1","1","1","2","3","1","5","3","0",4,1,54
"2716","2","1","12","4","10","5","2","2","3","2","1","2","2","4","1","2","2","4","2","4","2","3","4","4","4","1","1","2","2","3","2","1","3","2","1","1","1","1","1","1","0","2","2","3","3","2","1","1","1","2","3","1","1","3","0",2,0,53
"2717","2","1","9","4","3","5","3","2","2","4","3","2","2","4","4","3","1","2","2","3","2","4","1","4","3","1","3","2","2","3","3","2","3","3","1","1","1","1","1","1","0","2","2","3","5","2","1","1","1","2","4","1","4","5","1",2,0,53
"2718","2","1",NA,"4","3","4","1","4","2","4","2","1","4","1","3","2","2","4","1","4","1","3","4","4","4","2","2","2","2","4","1","2","2","2","1","1","0","1","1","0","0","2","1","3","6","2","1","1","1","2","3","1","4","5","1",4,0,50
"2719","2","1","1","4","10","5","1","2","2","4","1","1","2","3","2","2","1","4","1","4","4","3","4","4","4","1","1","1","1","3","2","2","2","2","0","1","0","0","1","0","0","2","1","3","4","2","1","1","1","2","3","1","5","1","0",4,0,53
"2720","2","1","9","3","1","4","2","3","2","3","3","1","4","3","3","2","1","2","2","4","2","4","4","4","4","2","2","3","2","3","1","2","2","2","1","1","1","1","1","1","0","2","1","3","6","2","1","2","1","1","3","1","4","5","1",4,1,50
"2721","2","1","1","5","1","5","2","3","2","3","3","1","3","2","3","2","2","3","1","3","2","3","3","3","3","3","2","2","2","3","3","1","2","3","1","1","1","1","1","1","0","2","2","3","4","2","1","2","2","1","4","1","5","1","0",2,0,51
"2722","1","1","7","3","6","3","2","3","2","3","3","2","3","3","3","2","2","2","2","3","2","3","3","4","3","3","3","2","3","3","2","2","2","2","1","1","1","1","1","1","0","2","2","3","6","2","1","1","1","2","4","1","5","3","0",2,0,54
"2723","2","3","5","3","3","4","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","0","2","2","3","3","2","1","1","1","2","2","1","5","1","1",2,0,53
"2724","2","1","5","4","1","5","4","3","3","4","3","2","4","1","2","3","1","3","1","4","1","4","4","4","4","1","1","3","1","3","1","3",NA,"3","1","1","1","1","1","1","0","2","2","3","5","2","1","1","1","2","3","1","5","2","0",2,0,54
"2725","2","1","12","4","1","4","3","3","1","3","3","1","3","3","2","3","2","2","1","2","4","1","4","4","4","2","2","1","4","4","1","2","2","1","1","1","1","1","1","1","0","2","2","3","4","2","1","2","1","1","3","1","5","2","0",5,2,51
"2726","2","3","12","3","3","2","2","3","3","4","3","1","4","3","3","2","4","2","2","2","2","4","1","4","4","3","2","2","4","2","2","2","2","2","0","0","1","1","1","1","0","2","1","3","6","2","1","1","1","2","3","1","5","3","0",3,0,53
